year,longitude,latitude,fish_type
2012.0,-65.6331666700,50.2019166700,atlantic_herring
2012.0,-66.6345833300,49.9704166700,atlantic_herring
2012.0,-66.9649166700,49.3415000000,atlantic_herring
2012.0,-67.1912500000,49.2914166700,atlantic_herring
2012.0,-67.6494166700,49.1979166700,atlantic_herring
2012.0,-67.6927500000,49.1781666700,atlantic_herring
2012.0,-67.9794166700,49.2620833300,atlantic_herring
2012.0,-68.8916666700,48.6430833300,atlantic_herring
2012.0,-68.9008333300,48.6106666700,atlantic_herring
2012.0,-69.1005000000,48.3125833300,atlantic_herring
2012.0,-68.6856666700,48.5464166700,atlantic_herring
2012.0,-68.7135833300,48.5865000000,atlantic_herring
2012.0,-68.2935000000,48.6565833300,atlantic_herring
2012.0,-67.9435000000,48.8320833300,atlantic_herring
2012.0,-67.2221666700,48.9955000000,atlantic_herring
2012.0,-64.7882500000,49.2258333300,atlantic_herring
2012.0,-64.4737500000,49.4722500000,atlantic_herring
2012.0,-64.1842500000,49.6196666700,atlantic_herring
2013.0,-63.7641666700,48.8925000000,atlantic_herring
2013.0,-63.1375000000,49.0358333300,atlantic_herring
2013.0,-62.3865000000,48.9456666700,atlantic_herring
2013.0,-61.8843333300,48.7349166700,atlantic_herring
2013.0,-61.4750000000,48.8477500000,atlantic_herring
2013.0,-60.3675000000,48.8750000000,atlantic_herring
2013.0,-59.9798333300,48.9674166700,atlantic_herring
2013.0,-59.9399166700,49.0982500000,atlantic_herring
2013.0,-60.1614166700,49.1692500000,atlantic_herring
2013.0,-60.2241666700,49.7779166700,atlantic_herring
2013.0,-59.5737500000,49.8591666700,atlantic_herring
2013.0,-59.4890000000,49.9312500000,atlantic_herring
2013.0,-59.2280000000,50.0118333300,atlantic_herring
2013.0,-58.6869166700,50.2568333300,atlantic_herring
2013.0,-58.3525000000,50.5041666700,atlantic_herring
2013.0,-58.1322500000,50.5662500000,atlantic_herring
2013.0,-57.1166666700,51.1650000000,atlantic_herring
2013.0,-57.5428333300,50.5191666700,atlantic_herring
2013.0,-57.4855833300,50.4945000000,atlantic_herring
2013.0,-57.5995833300,50.3941666700,atlantic_herring
2013.0,-58.6806666700,49.3590833300,atlantic_herring
2013.0,-58.0861666700,50.1354166700,atlantic_herring
2013.0,-58.2334166700,50.3655000000,atlantic_herring
2013.0,-59.3103333300,49.7360000000,atlantic_herring
2013.0,-59.2317500000,49.5854166700,atlantic_herring
2013.0,-59.4055000000,49.4694166700,atlantic_herring
2013.0,-59.3240833300,48.4678333300,atlantic_herring
2013.0,-59.3770833300,48.1028333300,atlantic_herring
2013.0,-59.5429166700,47.7660833300,atlantic_herring
2013.0,-59.4158333300,47.6555833300,atlantic_herring
2013.0,-60.3503333300,47.5623333300,atlantic_herring
2013.0,-60.6906666700,47.8298333300,atlantic_herring
2013.0,-61.0674166700,48.0470833300,atlantic_herring
2013.0,-61.9216666700,48.2665000000,atlantic_herring
2013.0,-61.9920833300,48.3022500000,atlantic_herring
2013.0,-61.9532500000,48.3402500000,atlantic_herring
2013.0,-62.4263333300,48.3627500000,atlantic_herring
2013.0,-63.9127500000,49.0647500000,atlantic_herring
2013.0,-63.5927500000,49.1810000000,atlantic_herring
2013.0,-63.5412500000,49.3105833300,atlantic_herring
2013.0,-63.7795000000,49.4229166700,atlantic_herring
2013.0,-63.8107500000,49.5530833300,atlantic_herring
2013.0,-65.0498333300,49.7332500000,atlantic_herring
2013.0,-65.3095833300,49.9170833300,atlantic_herring
2013.0,-65.4050000000,49.8120833300,atlantic_herring
2013.0,-65.5655000000,49.7688333300,atlantic_herring
2013.0,-65.8713333300,49.7375833300,atlantic_herring
2013.0,-66.1940000000,49.6870833300,atlantic_herring
2013.0,-64.9957500000,49.4372500000,atlantic_herring
2013.0,-64.3210833300,49.1535833300,atlantic_herring
2013.0,-66.0300000000,49.2933333300,atlantic_herring
2013.0,-66.1400833300,49.2858333300,atlantic_herring
2013.0,-66.2600000000,49.3058333300,atlantic_herring
2013.0,-66.7433333300,49.1605833300,atlantic_herring
2013.0,-67.2482500000,49.0134166700,atlantic_herring
2013.0,-67.2853333300,48.9722500000,atlantic_herring
2013.0,-67.6353333300,48.9412500000,atlantic_herring
2013.0,-67.6705833300,48.9061666700,atlantic_herring
2013.0,-68.1475000000,48.8644166700,atlantic_herring
2013.0,-68.4480000000,48.7096666700,atlantic_herring
2013.0,-68.5170000000,48.7162500000,atlantic_herring
2013.0,-68.4834166700,48.5967500000,atlantic_herring
2013.0,-68.5990833300,48.6209166700,atlantic_herring
2013.0,-68.6853333300,48.5471666700,atlantic_herring
2013.0,-68.9892500000,48.4153333300,atlantic_herring
2013.0,-69.3353333300,48.3662500000,atlantic_herring
2013.0,-68.9875000000,48.5576666700,atlantic_herring
2013.0,-68.8153333300,48.6886666700,atlantic_herring
2013.0,-68.9357500000,48.7495000000,atlantic_herring
2013.0,-68.7916666700,48.7591666700,atlantic_herring
2013.0,-68.6866666700,48.8427500000,atlantic_herring
2013.0,-68.2450000000,48.9708333300,atlantic_herring
2013.0,-68.0635833300,49.1701666700,atlantic_herring
2013.0,-67.8054166700,49.2024166700,atlantic_herring
2013.0,-67.1911666700,49.2714166700,atlantic_herring
2013.0,-67.1402500000,49.4459166700,atlantic_herring
2013.0,-66.7890833300,49.8825833300,atlantic_herring
2013.0,-66.8018333300,49.9039166700,atlantic_herring
2013.0,-66.6805000000,49.8934166700,atlantic_herring
2013.0,-66.2708333300,50.0076666700,atlantic_herring
2013.0,-65.2841666700,50.1032500000,atlantic_herring
2013.0,-62.6394166700,50.1690833300,atlantic_herring
2013.0,-62.6826666700,50.0904166700,atlantic_herring
2013.0,-62.6638333300,49.9077500000,atlantic_herring
2013.0,-61.8414166700,49.8168333300,atlantic_herring
2013.0,-62.1472500000,49.6209166700,atlantic_herring
2013.0,-61.6391666700,49.5695000000,atlantic_herring
2013.0,-61.4707500000,49.4485000000,atlantic_herring
2013.0,-61.5626666700,49.5187500000,atlantic_herring
2013.0,-61.5713333300,49.6562500000,atlantic_herring
2013.0,-60.7923333300,49.7767500000,atlantic_herring
2013.0,-60.3550000000,48.7841666700,atlantic_herring
2013.0,-61.3328333300,49.3035000000,atlantic_herring
2013.0,-61.7931666700,48.8007500000,atlantic_herring
2013.0,-61.9085833300,48.8977500000,atlantic_herring
2013.0,-62.1230000000,48.9563333300,atlantic_herring
2013.0,-62.5708333300,48.9520833300,atlantic_herring
2013.0,-63.0436666700,49.1310000000,atlantic_herring
2013.0,-63.5391666700,48.7987500000,atlantic_herring
2014.0,-60.6916666700,48.8682500000,atlantic_herring
2014.0,-60.7626666700,48.9762500000,atlantic_herring
2014.0,-60.0662500000,48.9904166700,atlantic_herring
2014.0,-60.2706666700,49.0970833300,atlantic_herring
2014.0,-60.5165000000,49.1141666700,atlantic_herring
2014.0,-60.2555833300,49.1904166700,atlantic_herring
2014.0,-59.9118333300,49.3537500000,atlantic_herring
2014.0,-60.1675833300,49.3957500000,atlantic_herring
2014.0,-60.1013333300,49.5568333300,atlantic_herring
2014.0,-59.7272500000,49.8007500000,atlantic_herring
2014.0,-59.2756666700,49.9138333300,atlantic_herring
2014.0,-59.1113333300,49.9255000000,atlantic_herring
2014.0,-59.1465833300,50.0836666700,atlantic_herring
2014.0,-58.9056666700,50.1787500000,atlantic_herring
2014.0,-58.4876666700,50.2270000000,atlantic_herring
2014.0,-58.7015833300,50.2640833300,atlantic_herring
2014.0,-58.3310833300,50.4810833300,atlantic_herring
2014.0,-58.1648333300,50.5042500000,atlantic_herring
2014.0,-57.1590000000,51.3136666700,atlantic_herring
2014.0,-56.8133333300,51.3169166700,atlantic_herring
2014.0,-56.7890000000,51.4328333300,atlantic_herring
2014.0,-56.6528333300,51.4880833300,atlantic_herring
2014.0,-55.8605000000,51.7270833300,atlantic_herring
2014.0,-57.0525833300,51.2457500000,atlantic_herring
2014.0,-57.3708333300,50.9895000000,atlantic_herring
2014.0,-57.5458333300,50.6876666700,atlantic_herring
2014.0,-57.5600833300,50.4689166700,atlantic_herring
2014.0,-58.0425000000,50.4613333300,atlantic_herring
2014.0,-57.7240833300,50.2809166700,atlantic_herring
2014.0,-57.8224166700,50.2056666700,atlantic_herring
2014.0,-57.9966666700,49.9568333300,atlantic_herring
2014.0,-58.6766666700,49.8814166700,atlantic_herring
2014.0,-58.9157500000,49.5223333300,atlantic_herring
2014.0,-59.1552500000,49.4632500000,atlantic_herring
2014.0,-59.2259166700,49.3016666700,atlantic_herring
2014.0,-59.1775833300,49.2423333300,atlantic_herring
2014.0,-59.4854166700,49.2657500000,atlantic_herring
2014.0,-59.2798333300,49.1962500000,atlantic_herring
2014.0,-59.3559166700,48.9109166700,atlantic_herring
2014.0,-58.9062500000,48.8016666700,atlantic_herring
2014.0,-58.6854166700,49.2508333300,atlantic_herring
2014.0,-58.5801666700,49.2609166700,atlantic_herring
2014.0,-59.7865833300,48.7976666700,atlantic_herring
2014.0,-60.6281666700,48.5371666700,atlantic_herring
2014.0,-59.9309166700,48.4339166700,atlantic_herring
2014.0,-59.3497500000,48.3165833300,atlantic_herring
2014.0,-59.4553333300,48.1722500000,atlantic_herring
2014.0,-59.6395000000,48.1491666700,atlantic_herring
2014.0,-60.1312500000,48.1197500000,atlantic_herring
2014.0,-59.4945000000,47.9994166700,atlantic_herring
2014.0,-59.7591666700,47.7105000000,atlantic_herring
2014.0,-61.2004166700,48.0909166700,atlantic_herring
2014.0,-61.4669166700,48.1572500000,atlantic_herring
2014.0,-64.0325000000,49.0929166700,atlantic_herring
2014.0,-64.2376666700,48.9979166700,atlantic_herring
2014.0,-64.7390000000,49.2133333300,atlantic_herring
2014.0,-64.5003333300,49.3320833300,atlantic_herring
2014.0,-63.8658333300,49.3966666700,atlantic_herring
2014.0,-64.8599166700,49.6845000000,atlantic_herring
2014.0,-64.8558333300,49.5516666700,atlantic_herring
2014.0,-65.2477500000,49.3094166700,atlantic_herring
2014.0,-65.6844166700,49.3184166700,atlantic_herring
2014.0,-67.1591666700,49.1435833300,atlantic_herring
2014.0,-67.2807500000,48.9750833300,atlantic_herring
2014.0,-68.3626666700,48.6889166700,atlantic_herring
2014.0,-68.6745833300,48.5982500000,atlantic_herring
2014.0,-68.9100833300,48.6342500000,atlantic_herring
2014.0,-68.6747500000,48.6193333300,atlantic_herring
2014.0,-68.8007500000,48.6653333300,atlantic_herring
2014.0,-68.9388333300,48.7468333300,atlantic_herring
2014.0,-68.5777500000,48.8846666700,atlantic_herring
2014.0,-68.1762500000,49.0066666700,atlantic_herring
2014.0,-67.7465000000,49.0046666700,atlantic_herring
2014.0,-67.3395833300,49.2113333300,atlantic_herring
2014.0,-66.9022500000,49.4515000000,atlantic_herring
2014.0,-66.9853333300,49.7084166700,atlantic_herring
2014.0,-66.7431666700,49.9101666700,atlantic_herring
2014.0,-66.6578333300,50.0098333300,atlantic_herring
2014.0,-66.5146666700,49.9207500000,atlantic_herring
2014.0,-66.3172500000,49.8597500000,atlantic_herring
2014.0,-65.5721666700,49.9776666700,atlantic_herring
2014.0,-65.2062500000,50.0016666700,atlantic_herring
2014.0,-64.8220000000,50.1081666700,atlantic_herring
2014.0,-64.2670000000,50.1201666700,atlantic_herring
2014.0,-62.2845000000,49.8530000000,atlantic_herring
2014.0,-61.3922500000,49.7514166700,atlantic_herring
2014.0,-61.7484166700,49.5339166700,atlantic_herring
2014.0,-61.3229166700,49.4839166700,atlantic_herring
2014.0,-60.7035833300,49.3442500000,atlantic_herring
2014.0,-62.4799166700,49.0000833300,atlantic_herring
2014.0,-62.7314166700,49.0009166700,atlantic_herring
2014.0,-63.0200000000,49.0960000000,atlantic_herring
2015.0,-62.9272500000,48.4703333300,atlantic_herring
2015.0,-61.0498333300,48.6970000000,atlantic_herring
2015.0,-60.5922500000,48.9002500000,atlantic_herring
2015.0,-60.3245833300,49.2949166700,atlantic_herring
2015.0,-59.4371666700,49.7577500000,atlantic_herring
2015.0,-59.4313333300,49.9722500000,atlantic_herring
2015.0,-58.6731666700,50.1005000000,atlantic_herring
2015.0,-58.5726666700,50.2160833300,atlantic_herring
2015.0,-58.2462500000,50.2032500000,atlantic_herring
2015.0,-58.1448333300,50.4842500000,atlantic_herring
2015.0,-58.1380833300,50.5638333300,atlantic_herring
2015.0,-56.9265000000,51.3920833300,atlantic_herring
2015.0,-56.3160000000,51.6038333300,atlantic_herring
2015.0,-55.6270000000,52.0979166700,atlantic_herring
2015.0,-56.1733333300,51.5585000000,atlantic_herring
2015.0,-57.0700000000,51.2365833300,atlantic_herring
2015.0,-57.3348333300,50.9482500000,atlantic_herring
2015.0,-57.5808333300,50.7562500000,atlantic_herring
2015.0,-57.5420833300,50.4935833300,atlantic_herring
2015.0,-57.6434166700,50.3516666700,atlantic_herring
2015.0,-57.9592500000,50.3338333300,atlantic_herring
2015.0,-58.0202500000,50.2318333300,atlantic_herring
2015.0,-57.8695000000,50.2241666700,atlantic_herring
2015.0,-57.8716666700,50.1452500000,atlantic_herring
2015.0,-58.0845833300,49.9124166700,atlantic_herring
2015.0,-58.3261666700,50.0395833300,atlantic_herring
2015.0,-58.4589166700,49.9890000000,atlantic_herring
2015.0,-58.5393333300,49.7923333300,atlantic_herring
2015.0,-59.0523333300,49.8123333300,atlantic_herring
2015.0,-59.2285000000,49.5924166700,atlantic_herring
2015.0,-59.6851666700,49.4738333300,atlantic_herring
2015.0,-59.6053333300,49.0881666700,atlantic_herring
2015.0,-58.6528333300,49.1544166700,atlantic_herring
2015.0,-58.8269166700,49.1186666700,atlantic_herring
2015.0,-59.4777500000,48.8715000000,atlantic_herring
2015.0,-59.6419166700,48.8076666700,atlantic_herring
2015.0,-60.1198333300,48.8153333300,atlantic_herring
2015.0,-59.8098333300,48.4148333300,atlantic_herring
2015.0,-59.1945833300,48.3861666700,atlantic_herring
2015.0,-59.6408333300,48.2875833300,atlantic_herring
2015.0,-59.3056666700,48.1471666700,atlantic_herring
2015.0,-59.2407500000,48.1365000000,atlantic_herring
2015.0,-59.5560000000,48.1380000000,atlantic_herring
2015.0,-59.7958333300,47.9278333300,atlantic_herring
2015.0,-60.4310000000,47.5041666700,atlantic_herring
2015.0,-60.6234166700,48.0020000000,atlantic_herring
2015.0,-60.6506666700,47.8769166700,atlantic_herring
2015.0,-60.7541666700,47.8796666700,atlantic_herring
2015.0,-61.0891666700,48.0870833300,atlantic_herring
2015.0,-61.4417500000,48.1548333300,atlantic_herring
2015.0,-61.8775833300,48.3251666700,atlantic_herring
2015.0,-61.9127500000,48.2615833300,atlantic_herring
2015.0,-62.5765833300,48.4219166700,atlantic_herring
2015.0,-63.1630833300,48.6627500000,atlantic_herring
2015.0,-62.9630000000,49.0694166700,atlantic_herring
2015.0,-63.3857500000,49.2301666700,atlantic_herring
2015.0,-63.8961666700,48.9046666700,atlantic_herring
2015.0,-64.0204166700,49.0088333300,atlantic_herring
2015.0,-64.2340833300,49.0983333300,atlantic_herring
2015.0,-64.1179166700,49.5990833300,atlantic_herring
2015.0,-64.3220833300,49.5894166700,atlantic_herring
2015.0,-64.6193333300,49.5917500000,atlantic_herring
2015.0,-64.8105833300,49.5590833300,atlantic_herring
2015.0,-64.9405000000,49.5991666700,atlantic_herring
2015.0,-64.9015833300,49.2812500000,atlantic_herring
2015.0,-65.2054166700,49.3076666700,atlantic_herring
2015.0,-65.4080000000,49.3206666700,atlantic_herring
2015.0,-65.7241666700,49.5725000000,atlantic_herring
2015.0,-66.7476666700,49.2235833300,atlantic_herring
2015.0,-66.9672500000,49.2161666700,atlantic_herring
2015.0,-67.1739166700,49.0816666700,atlantic_herring
2015.0,-67.2836666700,49.1640000000,atlantic_herring
2015.0,-67.5354166700,48.9989166700,atlantic_herring
2015.0,-67.8102500000,48.9633333300,atlantic_herring
2015.0,-67.9949166700,48.7923333300,atlantic_herring
2015.0,-68.2675000000,48.6803333300,atlantic_herring
2015.0,-68.6929166700,48.5384166700,atlantic_herring
2015.0,-68.8999166700,48.4933333300,atlantic_herring
2015.0,-68.9468333300,48.5159166700,atlantic_herring
2015.0,-68.7844166700,48.7085000000,atlantic_herring
2015.0,-68.4833333300,48.7020000000,atlantic_herring
2015.0,-68.5584166700,48.8707500000,atlantic_herring
2015.0,-68.1434166700,48.9963333300,atlantic_herring
2015.0,-68.0663333300,49.1343333300,atlantic_herring
2015.0,-67.9441666700,49.2116666700,atlantic_herring
2015.0,-66.6595833300,49.5105833300,atlantic_herring
2015.0,-66.9307500000,49.6107500000,atlantic_herring
2015.0,-66.6362500000,49.7077500000,atlantic_herring
2015.0,-66.5875000000,49.9229166700,atlantic_herring
2015.0,-66.3490000000,49.8795000000,atlantic_herring
2015.0,-65.6118333300,49.6923333300,atlantic_herring
2015.0,-64.9889166700,49.9073333300,atlantic_herring
2015.0,-64.9315000000,50.0359166700,atlantic_herring
2015.0,-64.9415000000,50.2027500000,atlantic_herring
2015.0,-64.1508333300,50.0716666700,atlantic_herring
2015.0,-63.8943333300,50.1325833300,atlantic_herring
2015.0,-62.8649166700,50.1759166700,atlantic_herring
2015.0,-62.7570833300,50.0255000000,atlantic_herring
2015.0,-62.8098333300,49.7235000000,atlantic_herring
2015.0,-62.2419166700,49.7127500000,atlantic_herring
2015.0,-61.7404166700,49.7873333300,atlantic_herring
2015.0,-61.6295833300,49.5709166700,atlantic_herring
2015.0,-60.5920833300,49.8605000000,atlantic_herring
2015.0,-60.6467500000,49.2943333300,atlantic_herring
2015.0,-61.1905000000,49.3626666700,atlantic_herring
2015.0,-61.4170000000,48.8835000000,atlantic_herring
2015.0,-61.7085000000,48.9280000000,atlantic_herring
2015.0,-62.5058333300,49.0157500000,atlantic_herring
2015.0,-62.7035833300,48.9953333300,atlantic_herring
2015.0,-63.4060000000,48.8049166700,atlantic_herring
2016.0,-63.6404166700,48.8631666700,atlantic_herring
2016.0,-60.8880000000,48.8485000000,atlantic_herring
2016.0,-60.3795000000,48.6009166700,atlantic_herring
2016.0,-60.4293333300,48.9692500000,atlantic_herring
2016.0,-60.7728333300,49.1360833300,atlantic_herring
2016.0,-60.4719166700,49.2023333300,atlantic_herring
2016.0,-59.7636666700,49.5224166700,atlantic_herring
2016.0,-59.4028333300,49.7534166700,atlantic_herring
2016.0,-59.3469166700,49.8468333300,atlantic_herring
2016.0,-59.5210833300,49.9430833300,atlantic_herring
2016.0,-59.0867500000,50.0885833300,atlantic_herring
2016.0,-58.7950000000,50.0821666700,atlantic_herring
2016.0,-58.4685000000,50.3330000000,atlantic_herring
2016.0,-58.5074166700,50.4338333300,atlantic_herring
2016.0,-57.4833333300,51.0297500000,atlantic_herring
2016.0,-57.1513333300,51.3642500000,atlantic_herring
2016.0,-56.5002500000,51.5425000000,atlantic_herring
2016.0,-55.6580000000,51.6478333300,atlantic_herring
2016.0,-56.9987500000,51.3788333300,atlantic_herring
2016.0,-57.4635000000,50.6136666700,atlantic_herring
2016.0,-58.1130000000,50.0145833300,atlantic_herring
2016.0,-57.9055000000,50.0816666700,atlantic_herring
2016.0,-58.1921666700,50.2353333300,atlantic_herring
2016.0,-58.2475000000,50.1014166700,atlantic_herring
2016.0,-58.6946666700,49.9075833300,atlantic_herring
2016.0,-58.8227500000,49.6844166700,atlantic_herring
2016.0,-58.9627500000,49.4960000000,atlantic_herring
2016.0,-59.1611666700,49.3370833300,atlantic_herring
2016.0,-59.2580833300,49.1296666700,atlantic_herring
2016.0,-59.4168333300,49.0520833300,atlantic_herring
2016.0,-59.1727500000,48.8618333300,atlantic_herring
2016.0,-59.4390000000,48.9010833300,atlantic_herring
2016.0,-59.8189166700,48.9180833300,atlantic_herring
2016.0,-59.6404166700,48.8555000000,atlantic_herring
2016.0,-59.7646666700,48.8138333300,atlantic_herring
2016.0,-59.5895000000,47.8349166700,atlantic_herring
2016.0,-60.4357500000,47.5301666700,atlantic_herring
2016.0,-60.7065000000,47.8512500000,atlantic_herring
2016.0,-62.0499166700,48.3316666700,atlantic_herring
2016.0,-63.0340000000,48.5247500000,atlantic_herring
2016.0,-63.8674166700,48.9450833300,atlantic_herring
2016.0,-63.6094166700,49.3052500000,atlantic_herring
2016.0,-64.2437500000,49.5520000000,atlantic_herring
2016.0,-64.5565000000,49.6611666700,atlantic_herring
2016.0,-64.8421666700,49.6860000000,atlantic_herring
2016.0,-64.5652500000,49.2755833300,atlantic_herring
2016.0,-65.0079166700,49.4428333300,atlantic_herring
2016.0,-65.4351666700,49.3551666700,atlantic_herring
2016.0,-65.8269166700,49.4959166700,atlantic_herring
2016.0,-65.9639166700,49.3017500000,atlantic_herring
2016.0,-66.5311666700,49.4222500000,atlantic_herring
2016.0,-67.1235000000,49.3905000000,atlantic_herring
2016.0,-67.3169166700,49.1024166700,atlantic_herring
2016.0,-67.8449166700,48.9725833300,atlantic_herring
2016.0,-67.9204166700,48.9585000000,atlantic_herring
2016.0,-68.7315000000,48.8079166700,atlantic_herring
2016.0,-68.7710833300,48.8239166700,atlantic_herring
2016.0,-68.9235833300,48.7256666700,atlantic_herring
2016.0,-68.8469166700,48.7095000000,atlantic_herring
2016.0,-69.0924166700,48.3305833300,atlantic_herring
2016.0,-68.9182500000,48.5265000000,atlantic_herring
2016.0,-68.8353333300,48.5470833300,atlantic_herring
2016.0,-68.6150000000,48.6419166700,atlantic_herring
2016.0,-68.4830000000,48.6472500000,atlantic_herring
2016.0,-68.1923333300,48.7220000000,atlantic_herring
2016.0,-67.9492500000,48.8245000000,atlantic_herring
2016.0,-67.4446666700,48.9855833300,atlantic_herring
2016.0,-67.2068333300,48.9675000000,atlantic_herring
2016.0,-67.0314166700,49.2274166700,atlantic_herring
2016.0,-66.7494166700,49.1505833300,atlantic_herring
2016.0,-66.4885833300,49.2857500000,atlantic_herring
2016.0,-66.4410833300,49.7127500000,atlantic_herring
2016.0,-66.6060833300,49.6880000000,atlantic_herring
2016.0,-66.8755833300,49.8279166700,atlantic_herring
2016.0,-66.4984166700,49.7739166700,atlantic_herring
2016.0,-66.0589166700,50.0655833300,atlantic_herring
2016.0,-65.8923333300,50.1051666700,atlantic_herring
2016.0,-65.6493333300,49.8385833300,atlantic_herring
2016.0,-65.5776666700,49.7673333300,atlantic_herring
2016.0,-65.4267500000,49.6668333300,atlantic_herring
2016.0,-65.4243333300,49.8540833300,atlantic_herring
2016.0,-65.4606666700,49.9661666700,atlantic_herring
2016.0,-65.3192500000,49.9160833300,atlantic_herring
2016.0,-65.1830833300,49.9207500000,atlantic_herring
2016.0,-65.1338333300,50.0070833300,atlantic_herring
2016.0,-64.9530000000,50.0273333300,atlantic_herring
2016.0,-63.5033333300,50.0621666700,atlantic_herring
2016.0,-63.1690833300,49.8410000000,atlantic_herring
2016.0,-62.5483333300,49.7835000000,atlantic_herring
2016.0,-62.4185000000,49.7909166700,atlantic_herring
2016.0,-62.0023333300,49.7595000000,atlantic_herring
2016.0,-61.8670833300,50.0882500000,atlantic_herring
2016.0,-61.2399166700,49.8539166700,atlantic_herring
2016.0,-61.6945833300,49.7591666700,atlantic_herring
2016.0,-61.7553333300,49.5372500000,atlantic_herring
2016.0,-61.1812500000,49.4220000000,atlantic_herring
2016.0,-61.0490833300,49.3776666700,atlantic_herring
2016.0,-61.3060833300,49.6020833300,atlantic_herring
2016.0,-60.9848333300,49.5645000000,atlantic_herring
2016.0,-60.7962500000,49.5611666700,atlantic_herring
2016.0,-60.7298333300,49.6284166700,atlantic_herring
2016.0,-60.0794166700,49.8840000000,atlantic_herring
2016.0,-60.3199166700,49.7922500000,atlantic_herring
2016.0,-60.3459166700,49.4940833300,atlantic_herring
2016.0,-59.6228333300,49.4090000000,atlantic_herring
2016.0,-59.7724166700,49.0925000000,atlantic_herring
2016.0,-60.6690000000,48.7061666700,atlantic_herring
2016.0,-61.2383333300,48.9604166700,atlantic_herring
2016.0,-61.7277500000,48.8837500000,atlantic_herring
2016.0,-61.9633333300,48.9394166700,atlantic_herring
2016.0,-62.1913333300,48.8670000000,atlantic_herring
2017.0,-63.3691666700,48.7950000000,atlantic_herring
2017.0,-63.0132500000,48.5047500000,atlantic_herring
2017.0,-62.3434166700,48.3318333300,atlantic_herring
2017.0,-61.4685833300,48.1551666700,atlantic_herring
2017.0,-59.9334166700,49.1893333300,atlantic_herring
2017.0,-59.4316666700,49.4555833300,atlantic_herring
2017.0,-58.9693333300,49.9606666700,atlantic_herring
2017.0,-59.6007500000,49.8675833300,atlantic_herring
2017.0,-59.3705000000,49.9470000000,atlantic_herring
2017.0,-58.6358333300,50.0709166700,atlantic_herring
2017.0,-58.4860833300,50.2100833300,atlantic_herring
2017.0,-58.1936666700,50.4390833300,atlantic_herring
2017.0,-58.1444166700,50.5468333300,atlantic_herring
2017.0,-57.9776666700,50.5538333300,atlantic_herring
2017.0,-57.6696666700,50.7316666700,atlantic_herring
2017.0,-57.3390833300,51.0693333300,atlantic_herring
2017.0,-57.4832500000,50.6004166700,atlantic_herring
2017.0,-57.5565833300,50.4722500000,atlantic_herring
2017.0,-58.1955000000,50.2051666700,atlantic_herring
2017.0,-58.2839166700,49.8191666700,atlantic_herring
2017.0,-59.1620833300,49.3343333300,atlantic_herring
2017.0,-59.1975833300,49.2471666700,atlantic_herring
2017.0,-58.7130000000,49.2730833300,atlantic_herring
2017.0,-58.9375833300,49.1030000000,atlantic_herring
2017.0,-59.6947500000,48.7650000000,atlantic_herring
2017.0,-59.6410000000,48.2844166700,atlantic_herring
2017.0,-59.4655000000,48.1759166700,atlantic_herring
2017.0,-59.1089166700,48.4234166700,atlantic_herring
2017.0,-59.2014166700,48.2998333300,atlantic_herring
2017.0,-60.6334166700,47.7817500000,atlantic_herring
2017.0,-63.7785000000,48.8987500000,atlantic_herring
2017.0,-63.5170833300,49.2356666700,atlantic_herring
2017.0,-63.2080000000,49.1733333300,atlantic_herring
2017.0,-63.8135833300,49.3303333300,atlantic_herring
2017.0,-64.0576666700,49.3956666700,atlantic_herring
2017.0,-63.9600000000,49.1134166700,atlantic_herring
2017.0,-64.2540833300,49.1044166700,atlantic_herring
2017.0,-64.3483333300,49.5668333300,atlantic_herring
2017.0,-64.6393333300,49.5652500000,atlantic_herring
2017.0,-64.9846666700,49.7242500000,atlantic_herring
2017.0,-65.1215000000,49.4698333300,atlantic_herring
2017.0,-65.6510000000,49.5620000000,atlantic_herring
2017.0,-66.3804166700,49.3038333300,atlantic_herring
2017.0,-66.7166666700,49.1745833300,atlantic_herring
2017.0,-67.1829166700,49.3180833300,atlantic_herring
2017.0,-67.4672500000,49.2561666700,atlantic_herring
2017.0,-67.9160000000,49.2580833300,atlantic_herring
2017.0,-67.9410000000,48.9716666700,atlantic_herring
2017.0,-68.2650000000,48.8393333300,atlantic_herring
2017.0,-68.4964166700,48.9105000000,atlantic_herring
2017.0,-68.9736666700,48.5095000000,atlantic_herring
2017.0,-68.7763333300,48.6290833300,atlantic_herring
2017.0,-67.6786666700,48.9291666700,atlantic_herring
2017.0,-67.4734166700,49.0490000000,atlantic_herring
2017.0,-67.0366666700,49.0725833300,atlantic_herring
2017.0,-66.7131666700,49.4240000000,atlantic_herring
2017.0,-66.9778333300,49.5982500000,atlantic_herring
2017.0,-66.8306666700,49.6171666700,atlantic_herring
2017.0,-66.9385833300,49.7627500000,atlantic_herring
2017.0,-66.7410833300,49.8305000000,atlantic_herring
2017.0,-65.8677500000,49.8035833300,atlantic_herring
2017.0,-65.8133333300,50.0700833300,atlantic_herring
2017.0,-65.4879166700,49.9263333300,atlantic_herring
2017.0,-65.2051666700,49.9713333300,atlantic_herring
2017.0,-65.3508333300,50.2495000000,atlantic_herring
2017.0,-65.1114166700,50.0901666700,atlantic_herring
2017.0,-64.4644166700,49.9853333300,atlantic_herring
2017.0,-64.3406666700,49.9691666700,atlantic_herring
2017.0,-62.9825000000,49.8971666700,atlantic_herring
